Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zmvq,counterbalance-5cg9,branch-65sy,Manipulation: Randomise questionnaire elements?,Question Key,Response
5,1770926868275,12/02/2026 20:07:48,1770926867348,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Age,64
6,1770926868275,12/02/2026 20:07:48,1770926867348,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-arab-text,
7,1770926868275,12/02/2026 20:07:48,1770926867348,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian-text,
8,1770926868275,12/02/2026 20:07:48,1770926867348,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-text,
9,1770926868275,12/02/2026 20:07:48,1770926867349,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-multiple-text,
10,1770926868275,12/02/2026 20:07:48,1770926867349,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white,British or English or Scottish or Welsh or Northern Irish
11,1770926868275,12/02/2026 20:07:48,1770926867349,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-quantised,1
12,1770926868275,12/02/2026 20:07:48,1770926867349,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-text,
13,1770926868275,12/02/2026 20:07:48,1770926867349,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-another-text,
14,1770926868275,12/02/2026 20:07:48,1770926867350,-8,12/02/2026 12:07:47,249979,6,questionnaire-qemh,,52679124,BLINDED,15133931,,complete,,698e2a56ad5cff59ff3364ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1579x732,,,,Generic Demographics,3,J_YES,1,consentProvided,No,END QUESTIONNAIRE,47916
1,1770925977121,12/02/2026 19:52:57,1770925976114,-8,12/02/2026 11:52:56,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1920x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770926034851,12/02/2026 19:53:54,1770926033887,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender,Man
3,1770926035034,12/02/2026 19:53:55,1770926033888,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-quantised,2
4,1770926035034,12/02/2026 19:53:55,1770926033888,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-text,
5,1770926035034,12/02/2026 19:53:55,1770926033888,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Age,54
6,1770926035034,12/02/2026 19:53:55,1770926033888,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-arab-text,
7,1770926035034,12/02/2026 19:53:55,1770926033888,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-asian-text,
8,1770926035034,12/02/2026 19:53:55,1770926033888,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-black-text,
9,1770926035034,12/02/2026 19:53:55,1770926033888,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-multiple-text,
10,1770926035034,12/02/2026 19:53:55,1770926033888,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-white,British or English or Scottish or Welsh or Northern Irish
11,1770926035034,12/02/2026 19:53:55,1770926033889,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-white-quantised,1
12,1770926035034,12/02/2026 19:53:55,1770926033889,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-white-text,
13,1770926035034,12/02/2026 19:53:55,1770926033889,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-another-text,
14,1770926035034,12/02/2026 19:53:55,1770926033889,-8,12/02/2026 11:53:53,249979,6,questionnaire-qemh,,52678625,BLINDED,15133985,,complete,,698e2a6cc4b02aaeba97729c,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,2,consentProvided,No,END QUESTIONNAIRE,57776
1,1770927316269,12/02/2026 20:15:16,1770927314570,-5,12/02/2026 15:15:14,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770927386360,12/02/2026 20:16:26,1770927383947,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender,Woman
3,1770927386594,12/02/2026 20:16:26,1770927383952,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender-quantised,1
4,1770927386594,12/02/2026 20:16:26,1770927383956,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender-text,
5,1770927386594,12/02/2026 20:16:26,1770927383957,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Age,55
6,1770927386594,12/02/2026 20:16:26,1770927383958,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-arab-text,
7,1770927386594,12/02/2026 20:16:26,1770927383959,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-asian-text,
8,1770927386594,12/02/2026 20:16:26,1770927383960,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-black-text,
9,1770927386594,12/02/2026 20:16:26,1770927383961,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-multiple-text,
10,1770927386594,12/02/2026 20:16:26,1770927383962,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-white,British or English or Scottish or Welsh or Northern Irish
11,1770927386594,12/02/2026 20:16:26,1770927383964,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-white-quantised,1
12,1770927386594,12/02/2026 20:16:26,1770927383965,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-white-text,
13,1770927386594,12/02/2026 20:16:26,1770927383966,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-another-text,
14,1770927386594,12/02/2026 20:16:26,1770927383967,-5,12/02/2026 15:16:23,249979,6,questionnaire-qemh,,52679382,BLINDED,15133987,,complete,,698e2ad6b26e06818f3faf76,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x681,,,,Generic Demographics,3,F_YES,1,consentProvided,No,END QUESTIONNAIRE,69398
1,1770926757179,12/02/2026 20:05:57,1770926757092,-5,12/02/2026 15:05:57,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770926769273,12/02/2026 20:06:09,1770926769221,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Gender,Man
3,1770926769400,12/02/2026 20:06:09,1770926769225,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Gender-quantised,2
4,1770926769400,12/02/2026 20:06:09,1770926769225,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Gender-text,
5,1770926769400,12/02/2026 20:06:09,1770926769225,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Age,51
6,1770926769400,12/02/2026 20:06:09,1770926769225,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-arab-text,
7,1770926769400,12/02/2026 20:06:09,1770926769225,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-asian-text,
8,1770926769400,12/02/2026 20:06:09,1770926769226,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-black,African or African British
9,1770926769400,12/02/2026 20:06:09,1770926769226,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-black-quantised,1
10,1770926769400,12/02/2026 20:06:09,1770926769226,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-black-text,
11,1770926769400,12/02/2026 20:06:09,1770926769226,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-multiple-text,
12,1770926769400,12/02/2026 20:06:09,1770926769226,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white-text,
13,1770926769400,12/02/2026 20:06:09,1770926769226,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-another-text,
14,1770926769400,12/02/2026 20:06:09,1770926769226,-5,12/02/2026 15:06:09,249979,6,questionnaire-qemh,,52679084,BLINDED,15134019,,complete,,698e2a6534a04e56aa3612b2,computer,Desktop or Laptop,Ubuntu undefined,Firefox 147.0,1440x900,1440x783,,,,Generic Demographics,3,J_YES,2,consentProvided,No,END QUESTIONNAIRE,12134
1,1770927161610,12/02/2026 20:12:41,1770927161644,-8,12/02/2026 12:12:41,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770927229682,12/02/2026 20:13:49,1770927229780,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender,Man
3,1770927229887,12/02/2026 20:13:49,1770927229782,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender-quantised,2
4,1770927229887,12/02/2026 20:13:49,1770927229782,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender-text,
5,1770927229887,12/02/2026 20:13:49,1770927229782,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Age,27
6,1770927229887,12/02/2026 20:13:49,1770927229782,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-arab,Arab or Arab British
7,1770927229887,12/02/2026 20:13:49,1770927229782,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-arab-quantised,1
8,1770927229887,12/02/2026 20:13:49,1770927229782,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-arab-text,
9,1770927229887,12/02/2026 20:13:49,1770927229783,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-asian-text,
10,1770927229887,12/02/2026 20:13:49,1770927229783,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-black-text,
11,1770927229887,12/02/2026 20:13:49,1770927229783,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-multiple,White or White British *and* Asian or Asian British
12,1770927229887,12/02/2026 20:13:49,1770927229783,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-multiple-quantised,1
13,1770927229887,12/02/2026 20:13:49,1770927229783,-8,12/02/2026 12:13:49,249979,6,questionnaire-qemh,,52679305,BLINDED,15134180,,complete,,698e301e7aa008c2cdbd247d,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,2250x1500,2250x1331,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-multiple-text,
